"CustomerID","MeanValue","LastTransaction","NoTransaction","MonetoryPercentile","FrequencyPercentile","RecencyPercentile","MonetoryScore","FrequencyScore","RecencyScore","MonetoryWeightedScore","FrequencyWeightedScore","RecencyWeightedScore","FinalScore","FinalWeightedScore","FinalCustomerClass","final_type"
"6163",2.99,2002-11-09,1,0.0930232558139538,0,0.444596443228454,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6164",109.315,2003-06-21,2,0.720759233926144,0.352941176470588,0.528556771545827,4,2,3,20,10,15,45,3,"Class-3","Casino"
"6165",8.38333333333333,2002-11-12,3,0.154240766073873,0.497435020519836,0.450068399452804,1,3,3,5,15,15,35,2.33333333333333,"Class-2","Casino"
"6166",20.485,2004-11-30,2,0.270006839945283,0.352941176470588,0.914329685362517,2,2,5,10,10,25,45,3,"Class-3","Casino"
"6167",103.41,2002-11-10,1,0.710499316005486,0,0.446648426812585,4,1,3,20,5,15,40,2.66666666666667,"Class-2","Casino"
"6168",30.93,2004-12-16,4,0.363543091655259,0.581395348837209,0.946477428180574,2,3,5,10,15,25,50,3.33333333333333,"Class-3","Casino"
"6169",173.140512820513,2004-08-02,39,0.822332421340664,0.971101231190151,0.736491108071135,5,5,4,25,25,20,70,4.66666666666667,"Class-4","Casino"
"617",1756.74404761905,2004-12-28,42,0.985807113543158,0.973666210670315,0.972469220246237,5,5,5,25,25,25,75,5,"Class-5","Casino"
"6170",35.077,2002-11-30,2,0.397742818057444,0.352941176470588,0.468194254445964,2,2,3,10,10,15,35,2.33333333333333,"Class-2","Hotel & Casino"
"6172",-243.64,2002-11-12,1,0.00564295485636115,0,0.450068399452804,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6173",142.01,2002-11-15,1,0.784541723666238,0,0.452462380300957,4,1,3,20,5,15,40,2.66666666666667,"Class-2","Hotel"
"6174",32.38,2002-11-11,1,0.374487004103958,0,0.448016415868672,2,1,3,10,5,15,30,2,"Class-2","Casino"
"6175",10.3775,2004-02-26,4,0.170314637482903,0.581395348837209,0.630984952120382,1,3,4,5,15,20,40,2.66666666666667,"Class-2","Casino"
"6176",3.28446153846154,2004-12-19,13,0.0974692202462384,0.86234610123119,0.953659370725034,1,5,5,5,25,25,55,3.66666666666667,"Class-3","Casino"
"6177",46.525,2004-10-11,4,0.470246238030076,0.581395348837209,0.83703830369357,3,3,5,15,15,25,55,3.66666666666667,"Class-3","Casino"
"6178",33,2002-11-11,1,0.380984952120373,0,0.448016415868672,2,1,3,10,5,15,30,2,"Class-2","Casino"
"6179",5.52,2002-11-11,1,0.123632010943913,0,0.448016415868672,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"618",163.288518518519,2004-12-18,27,0.810875512995929,0.947845417236662,0.950752393980848,5,5,5,25,25,25,75,5,"Class-5","Casino"
"6180",25.0725,2004-09-26,4,0.312243502051981,0.581395348837209,0.818741450068399,2,3,5,10,15,25,50,3.33333333333333,"Class-3","Casino"
"6181",-128.184,2004-02-28,5,0.0119699042407661,0.642612859097127,0.631839945280437,1,4,4,5,20,20,45,3,"Class-3","Casino"
"6182",32.305,2002-11-13,2,0.373803009575915,0.352941176470588,0.451094391244869,2,2,3,10,10,15,35,2.33333333333333,"Class-2","Casino"
"6183",163.34,2004-07-31,3,0.811217510259951,0.497435020519836,0.734610123119014,5,3,4,25,15,20,60,4,"Class-4","Casino"
"6184",21.22,2002-11-13,1,0.277701778385774,0,0.451094391244869,2,1,3,10,5,15,30,2,"Class-2","Casino"
"6185",-70.42,2002-11-13,1,0.0186388508891929,0,0.451094391244869,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6186",46.00375,2004-10-21,8,0.466313269493825,0.763337893296854,0.850205198358413,3,4,5,15,20,25,60,4,"Class-4","Casino"
"6187",60.47272,2003-10-29,5,0.55164158686729,0.642612859097127,0.577120383036935,3,4,3,15,20,15,50,3.33333333333333,"Class-3","Hotel & Casino"
"6189",53.382,2002-11-17,2,0.50940492476058,0.352941176470588,0.454172366621066,3,2,3,15,10,15,40,2.66666666666667,"Class-2","Hotel & Casino"
"619",21.6964,2002-06-27,1,0.28248974008208,0,0.23187414500684,2,1,2,10,5,10,25,1.66666666666667,"Class-1","Hotel"
"6191",25.095,2002-11-17,2,0.312585499316003,0.352941176470588,0.454172366621066,2,2,3,10,10,15,35,2.33333333333333,"Class-2","Casino"
"6192",41.518,2002-11-17,2,0.438440492476044,0.352941176470588,0.454172366621066,3,2,3,15,10,15,40,2.66666666666667,"Class-2","Hotel & Casino"
"6194",105.488,2003-08-19,5,0.714432284541738,0.642612859097127,0.552325581395348,4,4,3,20,20,15,55,3.66666666666667,"Class-3","Casino"
"6195",1.76,2002-11-16,1,0.0766073871409028,0,0.453146374829001,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6196",81.368,2004-08-23,5,0.642612859097129,0.642612859097127,0.757181942544459,4,4,4,20,20,20,60,4,"Class-4","Casino"
"6197",35.33,2002-11-14,1,0.399794801641575,0,0.452120383036935,2,1,3,10,5,15,30,2,"Class-2","Casino"
"6198",20.9,2002-11-16,1,0.27513679890561,0,0.453146374829001,2,1,3,10,5,15,30,2,"Class-2","Casino"
"6199",11.984,2002-11-17,2,0.186901504787965,0.352941176470588,0.454172366621066,1,2,3,5,10,15,30,2,"Class-2","Hotel & Casino"
"62",42.5726666666667,2003-12-14,15,0.443741450068383,0.885601915184679,0.596443228454171,3,5,3,15,25,15,55,3.66666666666667,"Class-3","Casino"
"620",2370.84326923077,2004-12-27,52,0.989398084815388,0.979480164158687,0.969733242134062,5,5,5,25,25,25,75,5,"Class-5","Hotel & Casino"
"6201",3.69,2002-11-15,1,0.101915184678523,0,0.452462380300957,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6202",15.2,2002-11-16,1,0.216313269493848,0,0.453146374829001,2,1,3,10,5,15,30,2,"Class-2","Casino"
"6203",31.1025,2004-11-19,4,0.365766073871401,0.581395348837209,0.892954856361149,2,3,5,10,15,25,50,3.33333333333333,"Class-3","Casino"
"6204",2.01,2002-11-15,1,0.0784883720930232,0,0.452462380300957,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6205",6.555,2003-12-06,2,0.136114911080713,0.352941176470588,0.59268125854993,1,2,3,5,10,15,30,2,"Class-2","Casino"
"6206",46.095,2002-11-17,2,0.467339261285891,0.352941176470588,0.454172366621066,3,2,3,15,10,15,40,2.66666666666667,"Class-2","Hotel & Casino"
"6208",23.822,2004-10-01,5,0.298905608755129,0.642612859097127,0.824897400820793,2,4,5,10,20,25,55,3.66666666666667,"Class-3","Casino"
"6209",52.57,2002-11-16,1,0.50598495212036,0,0.453146374829001,3,1,3,15,5,15,35,2.33333333333333,"Class-2","Casino"
"6210",25.0995,2002-11-22,4,0.312756497948014,0.581395348837209,0.458789329685362,2,3,3,10,15,15,40,2.66666666666667,"Class-2","Hotel & Casino"
"6212",43.65,2002-11-17,1,0.452120383036918,0,0.454172366621066,3,1,3,15,5,15,35,2.33333333333333,"Class-2","Casino"
"6213",2.6225,2004-11-16,4,0.0860123119015049,0.581395348837209,0.887653898768809,1,3,5,5,15,25,45,3,"Class-3","Casino"
"6214",0.98375,2003-07-07,8,0.0651504787961693,0.763337893296854,0.534883720930232,1,4,3,5,20,15,40,2.66666666666667,"Class-2","Casino"
"6215",25.787,2002-11-19,2,0.317202462380298,0.352941176470588,0.457421340629274,2,2,3,10,10,15,35,2.33333333333333,"Class-2","Hotel & Casino"
"6217",4.85333333333333,2004-03-28,3,0.116450068399454,0.497435020519836,0.65047879616963,1,3,4,5,15,20,40,2.66666666666667,"Class-2","Casino"
"6218",51.096,2002-12-08,2,0.496238030095736,0.352941176470588,0.475034199726401,3,2,3,15,10,15,40,2.66666666666667,"Class-2","Hotel & Casino"
"622",214.1375,2004-09-11,20,0.857216142270903,0.919972640218878,0.77906976744186,5,5,4,25,25,20,70,4.66666666666667,"Class-4","Casino"
"6220",3.0975,2003-11-26,4,0.0947332421340632,0.581395348837209,0.588235294117646,1,3,3,5,15,15,35,2.33333333333333,"Class-2","Casino"
"6221",21,2002-11-19,1,0.275991792065665,0,0.457421340629274,2,1,3,10,5,15,30,2,"Class-2","Casino"
"6222",35.02,2002-11-22,2,0.39688782489739,0.352941176470588,0.458789329685362,2,2,3,10,10,15,35,2.33333333333333,"Class-2","Casino"
"6223",17.875,2002-11-24,2,0.250000000000004,0.352941176470588,0.46203830369357,2,2,3,10,10,15,35,2.33333333333333,"Class-2","Casino"
"6224",80.495,2002-11-21,2,0.639192886456909,0.352941176470588,0.457934336525307,4,2,3,20,10,15,45,3,"Class-3","Casino"
"6225",9.06666666666667,2004-09-12,3,0.160054719562246,0.497435020519836,0.780608755129958,1,3,4,5,15,20,40,2.66666666666667,"Class-2","Casino"
"6226",189.768127272727,2004-08-25,11,0.837722298221652,0.834131326949385,0.75923392612859,5,5,4,25,25,20,70,4.66666666666667,"Class-4","Hotel & Casino"
"6228",5.735,2002-11-25,2,0.126025991792067,0.352941176470588,0.462893296853625,1,2,3,5,10,15,30,2,"Class-2","Casino"
"6229",76.1,2003-09-28,3,0.622606019151845,0.497435020519836,0.566518467852256,4,3,3,20,15,15,50,3.33333333333333,"Class-3","Casino"
"623",558.632266666667,2002-01-20,3,0.948700410396776,0.497435020519836,0.0150478796169631,5,3,1,25,15,5,45,3,"Class-3","Hotel & Casino"
"6230",-214.56,2002-12-07,1,0.0070109439124487,0,0.474179206566347,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6231",44.1,2002-11-22,1,0.455711354309148,0,0.458789329685362,3,1,3,15,5,15,35,2.33333333333333,"Class-2","Casino"
"6232",8.31,2002-11-22,1,0.15355677154583,0,0.458789329685362,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6233",157.61,2002-11-23,1,0.803864569083479,0,0.46032831737346,5,1,3,25,5,15,45,3,"Class-3","Casino"
"6234",845.204116666667,2004-12-23,30,0.964432284541786,0.956224350205199,0.96203830369357,5,5,5,25,25,25,75,5,"Class-5","Casino"
"6235",141.764705882353,2004-04-11,17,0.784370725034227,0.902359781121751,0.659028727770177,4,5,4,20,25,20,65,4.33333333333333,"Class-4","Casino"
"6236",83.25,2002-11-24,1,0.649623803009578,0,0.46203830369357,4,1,3,20,5,15,40,2.66666666666667,"Class-2","Casino"
"6237",87.65,2002-11-23,1,0.665868673050621,0,0.46032831737346,4,1,3,20,5,15,40,2.66666666666667,"Class-2","Casino"
"6238",1.48,2002-11-23,1,0.0728454172366619,0,0.46032831737346,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6239",6.31,2002-11-25,1,0.133549931600548,0,0.462893296853625,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6240",6.67,2002-11-23,1,0.138337893296855,0,0.46032831737346,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6241",878.07,2002-11-23,1,0.966826265389939,0,0.46032831737346,5,1,3,25,5,15,45,3,"Class-3","Casino"
"6242",23.426,2002-11-28,2,0.297024623803009,0.352941176470588,0.466484268125854,2,2,3,10,10,15,35,2.33333333333333,"Class-2","Hotel & Casino"
"6244",31.56,2002-11-24,1,0.368160054719554,0,0.46203830369357,2,1,3,10,5,15,30,2,"Class-2","Casino"
"6245",321.41,2002-11-26,1,0.906463748290065,0,0.464774281805745,5,1,3,25,5,15,45,3,"Class-3","Casino"
"6246",47.685,2002-11-25,2,0.477428180574535,0.352941176470588,0.462893296853625,3,2,3,15,10,15,40,2.66666666666667,"Class-2","Casino"
"6247",43.47,2003-06-10,3,0.448016415868656,0.497435020519836,0.525307797537619,3,3,3,15,15,15,45,3,"Class-3","Casino"
"6248",14.755,2002-11-27,4,0.212380300957596,0.581395348837209,0.465971272229821,2,3,3,10,15,15,40,2.66666666666667,"Class-2","Casino"
"6249",11.4375,2004-08-03,4,0.181600547195625,0.581395348837209,0.737346101231189,1,3,4,5,15,20,40,2.66666666666667,"Class-2","Casino"
"625",25.59,2002-02-15,1,0.316176470588233,0,0.045827633378933,2,1,1,10,5,5,20,1.33333333333333,"Class-1","Casino"
"6250",39.765,2002-11-28,2,0.428009575923378,0.352941176470588,0.466484268125854,3,2,3,15,10,15,40,2.66666666666667,"Class-2","Casino"
"6251",59.41375,2004-08-21,8,0.547024623802994,0.763337893296854,0.755129958960327,3,4,4,15,20,20,55,3.66666666666667,"Class-3","Casino"
"6252",3.91,2002-11-25,2,0.10499316005472,0.352941176470588,0.462893296853625,1,2,3,5,10,15,30,2,"Class-2","Casino"
"6253",81.68,2002-11-25,1,0.644151846785227,0,0.462893296853625,4,1,3,20,5,15,40,2.66666666666667,"Class-2","Casino"
"6254",64.9188888888889,2004-12-20,9,0.574213406292739,0.790697674418605,0.956737346101231,3,4,5,15,20,25,60,4,"Class-4","Casino"
"6255",35.8133333333333,2004-12-28,3,0.403043775649783,0.497435020519836,0.972469220246237,3,3,5,15,15,25,55,3.66666666666667,"Class-3","Casino"
"6256",5.7,2002-11-26,2,0.125512995896034,0.352941176470588,0.464774281805745,1,2,3,5,10,15,30,2,"Class-2","Casino"
"6257",56.792,2003-01-03,3,0.52872777017782,0.497435020519836,0.491963064295485,3,3,3,15,15,15,45,3,"Class-3","Hotel & Casino"
"6259",18.519,2003-11-28,2,0.253761969904245,0.352941176470588,0.589261285909712,2,2,3,10,10,15,35,2.33333333333333,"Class-2","Hotel"
"626",87.888,2003-08-16,5,0.666894664842687,0.642612859097127,0.55078659370725,4,4,3,20,20,15,55,3.66666666666667,"Class-3","Hotel & Casino"
"6260",38.138,2003-01-03,2,0.414329685362504,0.352941176470588,0.491963064295485,3,2,3,15,10,15,40,2.66666666666667,"Class-2","Hotel"
"6261",5.87,2002-11-26,1,0.12841997264022,0,0.464774281805745,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6262",6.945,2004-11-24,2,0.141244870041041,0.352941176470588,0.902530779753762,1,2,5,5,10,25,40,2.66666666666667,"Class-2","Casino"
"6263",46.0875,2003-11-29,4,0.46716826265388,0.581395348837209,0.589603283173733,3,3,3,15,15,15,45,3,"Class-3","Casino"
"6264",3.45,2002-11-26,1,0.0991792065663478,0,0.464774281805745,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6265",1.31,2002-11-27,1,0.0702804377564977,0,0.465971272229821,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6266",288.736666666667,2004-01-25,3,0.896374829001417,0.497435020519836,0.614911080711353,5,3,4,25,15,20,60,4,"Class-4","Casino"
"6267",98.094,2003-12-31,5,0.697161422708629,0.642612859097127,0.603112175102598,4,4,4,20,20,20,60,4,"Class-4","Casino"
"6268",156.38,2002-11-30,2,0.802496580027391,0.352941176470588,0.468194254445964,5,2,3,25,10,15,50,3.33333333333333,"Class-3","Casino"
"6269",42.615,2003-11-27,6,0.443912448700394,0.689466484268126,0.588748290013679,3,4,3,15,20,15,50,3.33333333333333,"Class-3","Casino"
"6270",49.6316666666667,2004-02-22,6,0.489911080711332,0.689466484268126,0.628590971272229,3,4,4,15,20,20,55,3.66666666666667,"Class-3","Casino"
"6271",113.516666666667,2002-11-30,3,0.732900136798923,0.497435020519836,0.468194254445964,4,3,3,20,15,15,50,3.33333333333333,"Class-3","Casino"
"6272",46.0766666666667,2002-11-30,3,0.466655266757847,0.497435020519836,0.468194254445964,3,3,3,15,15,15,45,3,"Class-3","Casino"
"6273",52.4933333333333,2002-11-30,3,0.505471956224328,0.497435020519836,0.468194254445964,3,3,3,15,15,15,45,3,"Class-3","Casino"
"6274",114.554285714286,2004-09-05,7,0.735465116279088,0.732045143638851,0.772742818057455,4,4,4,20,20,20,60,4,"Class-4","Casino"
"6275",50.36,2002-11-30,1,0.493844049247584,0,0.468194254445964,3,1,3,15,5,15,35,2.33333333333333,"Class-2","Casino"
"6276",47.9473333333333,2004-11-30,15,0.478796169630622,0.885601915184679,0.914329685362517,3,5,5,15,25,25,65,4.33333333333333,"Class-4","Casino"
"6277",29.27,2002-11-28,1,0.347469220246232,0,0.466484268125854,2,1,3,10,5,15,30,2,"Class-2","Casino"
"6278",24.43,2002-11-30,2,0.306087551299588,0.352941176470588,0.468194254445964,2,2,3,10,10,15,35,2.33333333333333,"Class-2","Casino"
"6279",44.9205,2004-11-11,18,0.458960328317355,0.909712722298222,0.878932968536251,3,5,5,15,25,25,65,4.33333333333333,"Class-4","Casino"
"628",1861.15828571429,2003-09-23,7,0.986320109439191,0.732045143638851,0.564124487004103,5,4,3,25,20,15,60,4,"Class-4","Hotel & Casino"
"6280",282.413333333333,2004-02-28,3,0.894151846785274,0.497435020519836,0.631839945280437,5,3,4,25,15,20,60,4,"Class-4","Casino"
"6281",45.825,2002-12-01,2,0.464945280437738,0.352941176470588,0.470417236662106,3,2,3,15,10,15,40,2.66666666666667,"Class-2","Casino"
"6282",5.694,2004-05-29,5,0.125341997264023,0.642612859097127,0.687414500683993,1,4,4,5,20,20,45,3,"Class-3","Casino"
"6283",386.936666666667,2004-09-16,6,0.92134062927502,0.689466484268126,0.798734610123118,5,4,4,25,20,20,65,4.33333333333333,"Class-4","Casino"
"6284",86.319,2004-06-29,10,0.659712722298226,0.815492476060192,0.707592339261285,4,5,4,20,25,20,65,4.33333333333333,"Class-4","Casino"
"6285",32.55,2002-11-29,1,0.376367989056078,0,0.467339261285909,2,1,3,10,5,15,30,2,"Class-2","Casino"
"6286",47.98,2002-11-29,1,0.479822161422688,0,0.467339261285909,3,1,3,15,5,15,35,2.33333333333333,"Class-2","Casino"
"6287",14.13,2002-12-02,2,0.2077633378933,0.352941176470588,0.471614227086183,2,2,3,10,10,15,35,2.33333333333333,"Class-2","Casino"
"6288",240.855,2002-11-29,2,0.871751025991836,0.352941176470588,0.467339261285909,5,2,3,25,10,15,50,3.33333333333333,"Class-3","Casino"
"6289",7.756,2003-12-23,15,0.149452804377567,0.885601915184679,0.59986320109439,1,5,3,5,25,15,45,3,"Class-3","Casino"
"6290",39.12,2002-11-30,1,0.421340629274952,0,0.468194254445964,3,1,3,15,5,15,35,2.33333333333333,"Class-2","Casino"
"6291",80.506,2003-05-31,5,0.63936388508892,0.642612859097127,0.522400820793433,4,4,3,20,20,15,55,3.66666666666667,"Class-3","Casino"
"6292",69.52,2002-11-30,1,0.594562243502045,0,0.468194254445964,3,1,3,15,5,15,35,2.33333333333333,"Class-2","Casino"
"6293",3.1625,2004-09-16,4,0.0957592339261289,0.581395348837209,0.798734610123118,1,3,4,5,15,20,40,2.66666666666667,"Class-2","Casino"
"6294",21,2002-12-01,1,0.275991792065665,0,0.470417236662106,2,1,3,10,5,15,30,2,"Class-2","Casino"
"6295",11.925,2003-04-05,2,0.186388508891932,0.352941176470588,0.50752393980848,1,2,3,5,10,15,30,2,"Class-2","Casino"
"6296",0.31,2002-12-06,1,0.0555745554035565,0,0.473324213406292,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6297",57.38,2003-12-17,4,0.531976744186028,0.581395348837209,0.597640218878248,3,3,3,15,15,15,45,3,"Class-3","Casino"
"6298",144.609545454545,2004-04-19,22,0.787619699042436,0.930232558139535,0.663987688098494,4,5,4,20,25,20,65,4.33333333333333,"Class-4","Casino"
"6299",37.6133333333333,2003-12-04,3,0.410567715458263,0.497435020519836,0.591997264021887,3,3,3,15,15,15,45,3,"Class-3","Casino"
"63",91.1,2002-10-30,1,0.678693570451444,0,0.432968536251709,4,1,3,20,5,15,40,2.66666666666667,"Class-2","Casino"
"630",412.396533333333,2004-04-17,3,0.928180574555459,0.497435020519836,0.662277701778385,5,3,4,25,15,20,60,4,"Class-4","Hotel & Casino"
"6300",158.903333333333,2003-07-20,3,0.805745554035599,0.497435020519836,0.54001367989056,5,3,3,25,15,15,55,3.66666666666667,"Class-3","Casino"
"6301",2.72875,2003-10-30,8,0.0875512995896034,0.763337893296854,0.577804377564978,1,4,3,5,20,15,40,2.66666666666667,"Class-2","Casino"
"6302",80.69,2002-12-04,1,0.640731874145008,0,0.472469220246237,4,1,3,20,5,15,40,2.66666666666667,"Class-2","Casino"
"6303",1.062,2003-03-17,5,0.0666894664842678,0.642612859097127,0.503761969904239,1,4,3,5,20,15,40,2.66666666666667,"Class-2","Casino"
"6304",151.49,2002-12-04,1,0.797879616963094,0,0.472469220246237,4,1,3,20,5,15,40,2.66666666666667,"Class-2","Casino"
"6305",8.35,2002-12-02,2,0.15372777017784,0.352941176470588,0.471614227086183,1,2,3,5,10,15,30,2,"Class-2","Casino"
"6306",39.292,2002-12-02,2,0.424589603283159,0.352941176470588,0.471614227086183,3,2,3,15,10,15,40,2.66666666666667,"Class-2","Hotel & Casino"
"6308",2.79,2004-06-11,3,0.0885772913816691,0.497435020519836,0.694767441860464,1,3,4,5,15,20,40,2.66666666666667,"Class-2","Casino"
"6309",21.66,2002-12-07,1,0.281805745554036,0,0.474179206566347,2,1,3,10,5,15,30,2,"Class-2","Casino"
"6310",17.215,2002-12-06,4,0.239569083447337,0.581395348837209,0.473324213406292,2,3,3,10,15,15,40,2.66666666666667,"Class-2","Hotel & Casino"
"6312",13.09,2003-12-11,7,0.197845417236665,0.732045143638851,0.594733242134062,1,4,3,5,20,15,40,2.66666666666667,"Class-2","Casino"
"6313",183.210909090909,2004-03-19,11,0.831566347469257,0.834131326949385,0.645006839945279,5,5,4,25,25,20,70,4.66666666666667,"Class-4","Casino"
"6314",46.28,2002-12-04,1,0.468707250341978,0,0.472469220246237,3,1,3,15,5,15,35,2.33333333333333,"Class-2","Casino"
"6315",6.38,2002-12-04,1,0.134404924760603,0,0.472469220246237,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6316",29.7633333333333,2004-09-27,3,0.352257181942538,0.497435020519836,0.821135430916552,2,3,5,10,15,25,50,3.33333333333333,"Class-3","Casino"
"6317",126.24,2004-02-19,3,0.759233926128614,0.497435020519836,0.627222982216141,4,3,4,20,15,20,55,3.66666666666667,"Class-3","Casino"
"6318",25.2477777777778,2004-08-21,9,0.314295485636112,0.790697674418605,0.755129958960327,2,4,4,10,20,20,50,3.33333333333333,"Class-3","Casino"
"6319",38.99,2002-12-08,2,0.419459644322831,0.352941176470588,0.475034199726401,3,2,3,15,10,15,40,2.66666666666667,"Class-2","Casino"
"632",542.601466666667,2004-08-21,15,0.947161422708677,0.885601915184679,0.755129958960327,5,5,4,25,25,20,70,4.66666666666667,"Class-4","Casino"
"6320",40.5194285714286,2004-09-16,7,0.431942544459629,0.732045143638851,0.798734610123118,3,4,4,15,20,20,55,3.66666666666667,"Class-3","Hotel & Casino"
"6322",33.345,2002-12-08,2,0.383378932968526,0.352941176470588,0.475034199726401,2,2,3,10,10,15,35,2.33333333333333,"Class-2","Casino"
"6323",21.52,2003-12-30,5,0.280095759233927,0.642612859097127,0.602770177838577,2,4,4,10,20,20,50,3.33333333333333,"Class-3","Casino"
"6324",14.4,2002-12-07,1,0.209302325581399,0,0.474179206566347,2,1,3,10,5,15,30,2,"Class-2","Casino"
"6325",25.2183333333333,2004-09-16,6,0.31395348837209,0.689466484268126,0.798734610123118,2,4,4,10,20,20,50,3.33333333333333,"Class-3","Casino"
"6326",105,2002-12-07,1,0.713919288645705,0,0.474179206566347,4,1,3,20,5,15,40,2.66666666666667,"Class-2","Casino"
"6327",179.5,2002-12-11,1,0.827120383036971,0,0.478796169630642,5,1,3,25,5,15,45,3,"Class-3","Casino"
"6328",20.6466666666667,2002-12-11,3,0.272058823529414,0.497435020519836,0.478796169630642,2,3,3,10,15,15,40,2.66666666666667,"Class-2","Casino"
"6329",140.4232,2002-12-11,2,0.782489740082106,0.352941176470588,0.478796169630642,4,2,3,20,10,15,45,3,"Class-3","Hotel & Casino"
"633",456.083333333333,2002-12-31,3,0.936388508891986,0.497435020519836,0.490082079343364,5,3,3,25,15,15,55,3.66666666666667,"Class-3","Casino"
"6331",376.695,2003-12-20,2,0.918946648426866,0.352941176470588,0.598837209302325,5,2,3,25,10,15,50,3.33333333333333,"Class-3","Casino"
"6332",46.748,2004-07-05,5,0.472469220246218,0.642612859097127,0.711525307797537,3,4,4,15,20,20,55,3.66666666666667,"Class-3","Casino"
"6333",335.55,2002-12-12,1,0.911080711354361,0,0.48016415868673,5,1,3,25,5,15,45,3,"Class-3","Casino"
"6334",1.55,2002-12-08,1,0.0743844049247604,0,0.475034199726401,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6335",42.13,2002-12-12,3,0.441860465116263,0.497435020519836,0.48016415868673,3,3,3,15,15,15,45,3,"Class-3","Casino"
"6336",146.773875,2004-12-16,16,0.79189466484271,0.895861833105335,0.946477428180574,4,5,5,20,25,25,70,4.66666666666667,"Class-4","Casino"
"6337",16.83,2002-12-10,1,0.235636114911085,0,0.477599179206566,2,1,3,10,5,15,30,2,"Class-2","Casino"
"6338",16.336,2002-12-11,2,0.232216142270866,0.352941176470588,0.478796169630642,2,2,3,10,10,15,35,2.33333333333333,"Class-2","Hotel & Casino"
"634",3748.2375,2004-11-28,4,0.992647058823597,0.581395348837209,0.911080711354309,5,3,5,25,15,25,65,4.33333333333333,"Class-4","Casino"
"6340",280.865,2003-05-11,2,0.893296853625219,0.352941176470588,0.517099863201093,5,2,3,25,10,15,50,3.33333333333333,"Class-3","Casino"
"6341",809.29,2002-12-31,1,0.96340629274972,0,0.490082079343364,5,1,3,25,5,15,45,3,"Class-3","Casino"
"6342",2.77333333333333,2004-03-01,3,0.0882352941176472,0.497435020519836,0.634575923392612,1,3,4,5,15,20,40,2.66666666666667,"Class-2","Casino"
"6343",216.163333333333,2004-09-08,3,0.858071135430958,0.497435020519836,0.775991792065663,5,3,4,25,15,20,60,4,"Class-4","Casino"
"6344",1.99,2002-12-10,1,0.0783173734610123,0,0.477599179206566,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6345",13.8966666666667,2003-12-13,3,0.204685362517103,0.497435020519836,0.595759233926128,2,3,3,10,15,15,40,2.66666666666667,"Class-2","Casino"
"6346",30.305,2002-12-13,4,0.355848153214767,0.581395348837209,0.481190150478795,2,3,3,10,15,15,40,2.66666666666667,"Class-2","Casino"
"6347",132.173333333333,2003-10-12,3,0.769493844049272,0.497435020519836,0.570622435020519,4,3,3,20,15,15,50,3.33333333333333,"Class-3","Casino"
"6348",11.21,2002-12-12,1,0.178693570451439,0,0.48016415868673,1,1,3,5,5,15,25,1.66666666666667,"Class-1","Casino"
"6349",2.296,2003-05-11,5,0.082421340629275,0.642612859097127,0.517099863201093,1,4,3,5,20,15,40,2.66666666666667,"Class-2","Casino"
"635",105.511333333333,2002-11-21,3,0.714603283173749,0.497435020519836,0.457934336525307,4,3,3,20,15,15,50,3.33333333333333,"Class-3","Hotel & Casino"
"6350",244.1182,2004-12-30,10,0.875512995896078,0.815492476060192,0.980848153214774,5,5,5,25,25,25,75,5,"Class-5","Casino"
"6351",460.17,2002-12-14,2,0.937414500684051,0.352941176470588,0.481874145006839,5,2,3,25,10,15,50,3.33333333333333,"Class-3","Hotel & Casino"
"6353",847.35,2004-09-16,2,0.964945280437819,0.352941176470588,0.798734610123118,5,2,4,25,10,20,55,3.66666666666667,"Class-3","Casino"
"6354",51.918,2002-12-26,2,0.499999999999977,0.352941176470588,0.485978112175102,3,2,3,15,10,15,40,2.66666666666667,"Class-2","Hotel & Casino"
"6356",63.49485,2004-10-11,10,0.566689466484256,0.815492476060192,0.83703830369357,3,5,5,15,25,25,65,4.33333333333333,"Class-4","Casino"
"6357",3.12,2004-09-16,2,0.095417236662107,0.352941176470588,0.798734610123118,1,2,4,5,10,20,35,2.33333333333333,"Class-2","Casino"
